 C Density=2.2
 Energy(eV), Delta, Beta
  30.  0.311978102  0.225134641
  30.3095207  0.307662159  0.217737809
  30.6222324  0.303217471  0.210581973
  30.9381752  0.298745036  0.203660578
  31.2573738  0.2942729  0.19696638
  31.5798683  0.289754689  0.190493003
  31.9056873  0.285252303  0.184232071
  32.2348709  0.280764937  0.178176522
  32.5674477  0.276263773  0.172320575
  32.9034576  0.271794498  0.16665706
  33.2429352  0.267342687  0.161179587
  33.5859146  0.262901723  0.155882359
  33.9324303  0.258498788  0.150759205
  34.2825241  0.254109323  0.145803973
  34.6362267  0.24973315  0.141012058
  34.9935799  0.245393738  0.136390015
  35.3546219  0.241062462  0.132019818
  35.7193871  0.236825749  0.127800256
  36.0879173  0.232678115  0.123724125
  36.460247  0.22859627  0.11977797
  36.836422  0.224580169  0.115957774
  37.2164764  0.220627561  0.11225953
  37.6004486  0.21673739  0.108678974
  37.9883881  0.212913185  0.105212718
  38.3803253  0.209154874  0.101857446
  38.77631  0.205510303  0.0986087695
  39.1763763  0.201953948  0.0954386741
  39.580574  0.198499128  0.0922469422
  39.9889412  0.195004761  0.0890845954
  40.4015198  0.191503733  0.0859809816
  40.8183594  0.187968388  0.0829853788
  41.2394943  0.184465528  0.080094181
  41.664978  0.180992424  0.0773036405
  42.0948486  0.17753233  0.0746105835
  42.5291557  0.174114391  0.0720112622
  42.9679451  0.170727685  0.0695023239
  43.4112587  0.167364627  0.0670807287
  43.8591461  0.164037585  0.064743571
  44.311657  0.160711825  0.06248812
  44.768837  0.157389387  0.0603273623
  45.230732  0.154102206  0.058272019
  45.6973915  0.150875628  0.0564948544
  46.168869  0.147766069  0.0547718145
  46.6452103  0.144763261  0.053101249
  47.126461  0.141848505  0.0514818393
  47.6126823  0.138998449  0.0499118268
  48.10392  0.136213139  0.048389703
  48.6002274  0.133488134  0.046913974
  49.1016464  0.13081868  0.0454832315
  49.6082497  0.12820296  0.0440960154
  50.1200714  0.125637501  0.0427511781
  50.6371803  0.12312147  0.041447334
  51.1596222  0.120650157  0.0401831679
  51.6874504  0.11822094  0.0389575846
  52.2207298  0.115834728  0.0377693884
  52.75951  0.113469809  0.0366176255
  53.3038483  0.1111307  0.0355348215
  53.8538017  0.108814359  0.0345220119
  54.4094276  0.106603108  0.0335879475
  54.9707909  0.104455747  0.0326844864
  55.537941  0.102376305  0.0318053104
  56.1109467  0.100354746  0.0309497155
  56.6898613  0.0983815342  0.030117128
  57.2747498  0.0964607522  0.0293069426
  57.8656731  0.0945881605  0.0285186246
  58.4626923  0.0927591473  0.0277515519
  59.065876  0.0909822434  0.0270049926
  59.6752777  0.0892535821  0.0262785554
  60.290966  0.0875704661  0.0255716853
  60.9130096  0.085965924  0.0248509143
  61.5414696  0.0843821391  0.024116477
  62.1764145  0.0828118846  0.0233554561
  62.8179131  0.0812363923  0.0226185136
  63.4660225  0.0796794072  0.0219048187
  64.1208267  0.078139849  0.021213565
  64.7823868  0.0766223595  0.0205440912
  65.4507599  0.0751299933  0.0198957622
  66.1260452  0.0736595467  0.0192679465
  66.8082886  0.0722140595  0.0186599493
  67.4975739  0.0707941204  0.0180711318
  68.1939697  0.0693967193  0.017500883
  68.8975449  0.0680247992  0.016948659
  69.6083908  0.0666774884  0.0164138731
  70.326561  0.0653533563  0.0158958733
  71.0521469  0.0640538707  0.0153942276
  71.7852173  0.0627778098  0.014908446
  72.5258484  0.061524827  0.0144380266
  73.2741241  0.0602955483  0.0139824487
  74.0301132  0.0590885691  0.0135412216
  74.7939148  0.0579040609  0.0131139262
  75.5655899  0.0567422025  0.0127001172
  76.3452225  0.0556014925  0.0122993719
  77.1328964  0.0544825867  0.0119112562
  77.9287109  0.0533851236  0.0115353707
  78.7327271  0.0523078367  0.0111713754
  79.5450363  0.0512514785  0.0108188605
  80.3657379  0.0502153262  0.0104774507
  81.1948929  0.0491986908  0.0101468302
  82.032608  0.048201859  0.00982664246
  82.8789673  0.0472239703  0.00951655488
  83.7340622  0.0462649018  0.00921625644
  84.5979767  0.0453246757  0.00892543048
  85.4708023  0.0444022268  0.00864377804
  86.3526306  0.0434977375  0.00837102067
  87.2435608  0.0426110551  0.0081068743
  88.1436844  0.0417412035  0.0078510521
  89.0530853  0.0408885442  0.00760330725
  89.9718857  0.040052589  0.00736337574
  90.9001465  0.0392326452  0.00713101961
  91.8379974  0.038428966  0.00690599438
  92.7855301  0.0376409814  0.00668807188
  93.7428284  0.0368682742  0.00647702673
  94.7099991  0.0361109562  0.00627264287
  95.6871567  0.0353683718  0.00607470516
  96.6743927  0.0346403718  0.00588301476
  97.6718216  0.0339268856  0.00569737144
  98.6795349  0.0332271606  0.0055175866
  99.6976471  0.0325413719  0.00534347305
  100.726257  0.031869255  0.00517485011
  101.765488  0.0312101338  0.00501154969
  102.815437  0.0305642243  0.00485340971
  103.876221  0.029931087  0.00470027141
  104.947945  0.0293103419  0.00455194386
  106.030724  0.0287020784  0.00440829806
  107.12468  0.0281057637  0.00426920084
  108.229919  0.0275212303  0.00413448457
  109.346573  0.0269484688  0.00400401279
  110.474739  0.0263868906  0.0038776556
  111.61454  0.0258365311  0.00375529029
  112.766113  0.0252972692  0.00363678625
  113.92955  0.0247684754  0.00352202426
  115.105003  0.0242503546  0.00341088884
  116.292587  0.0237425976  0.00330326776
  117.492416  0.0232448112  0.00319902622
  118.70462  0.0227571074  0.00309807528
  119.929337  0.0222790632  0.00300031458
  121.166695  0.0218105298  0.00290563819
  122.416809  0.0213515274  0.00281394902
  123.679832  0.0209015422  0.00272514974
  124.955879  0.0204606522  0.00263916166
  126.245087  0.020028783  0.00255588931
  127.547607  0.0196054373  0.00247522257
  128.863556  0.0191908609  0.00239711162
  130.193085  0.0187848657  0.00232147425
  131.536331  0.0183878429  0.00224822573
  132.893448  0.017998768  0.00217602798
  134.264542  0.0176171418  0.00210402859
  135.649796  0.0172418132  0.00203441316
  137.049347  0.0168736279  0.00196710043
  138.463318  0.0165120363  0.00190201181
  139.891907  0.0161572434  0.0018390764
  141.33522  0.0158094764  0.0017782239
  142.793427  0.0154680749  0.00171939447
  144.266663  0.0151333539  0.00166250614
  145.755112  0.0148053048  0.00160749536
  147.258926  0.014483192  0.00155430869
  148.778244  0.0141675482  0.00150288246
  150.313232  0.0138580939  0.00145315786
  151.864075  0.013554344  0.00140507007
  153.430908  0.0132567128  0.00135857658
  155.013916  0.0129647916  0.00131363107
  156.613235  0.0126783848  0.00127016823
  158.22908  0.0123977419  0.00122813997
  159.861572  0.0121222893  0.00118749973
  161.510925  0.0118521871  0.00114820607
  163.177292  0.0115875443  0.00111021451
  164.86084  0.0113275954  0.0010734864
  166.561768  0.0110728173  0.00103796879
  168.280243  0.0108230738  0.00100362126
  170.016449  0.0105777411  0.000970413676
  171.770569  0.0103373462  0.000938305981
  173.542786  0.0101015372  0.000907262263
  175.333282  0.00987001602  0.000877242011
  177.142273  0.00964317005  0.000848214142
  178.96991  0.00942049641  0.000820149668
  180.816391  0.00920209847  0.000793014711
  182.681931  0.00898829196  0.000766777317
  184.566742  0.00877933577  0.00074140355
  186.470978  0.00857389718  0.00071502995
  188.394852  0.00837211963  0.000688080676
  190.338593  0.00817169715  0.000662081176
  192.302383  0.00797478203  0.000637064746
  194.286438  0.00778096216  0.000612996693
  196.290955  0.00758953812  0.000589835399
  198.316162  0.00740155438  0.000567549083
  200.362244  0.00721625471  0.000546104275
  202.429443  0.00703349849  0.000525470241
  204.51799  0.00685400749  0.000505616423
  206.628067  0.00667655887  0.00048651424
  208.759918  0.00650167977  0.000468130951
  210.913773  0.00632984377  0.000450441148
  213.089844  0.00615920173  0.000433423382
  215.288361  0.00599118974  0.000417047471
  217.509567  0.00582559826  0.000401289057
  219.753693  0.00566059211  0.000386305968
  222.020966  0.00549817132  0.000372039562
  224.31163  0.00533749536  0.000358555233
  226.625931  0.00517759891  0.000345559034
  228.964111  0.00501991389  0.000333033619
  231.326416  0.00486254413  0.00032096167
