 Li Density=0.534
 Energy(eV), Delta, Beta
  5872.76611  2.78058633E-06  7.3109413E-10
  5880.89453  2.77289882E-06  7.27225724E-10
  5889.03369  2.76523292E-06  7.23381854E-10
  5897.18457  2.75758794E-06  7.195603E-10
  5905.34668  2.74996387E-06  7.15760007E-10
  5913.51953  2.74236186E-06  7.11983583E-10
  5921.70459  2.73477986E-06  7.08228809E-10
  5929.8999  2.72721968E-06  7.04496406E-10
  5938.10742  2.71967951E-06  7.00784819E-10
  5946.32617  2.71216049E-06  6.97096547E-10
  5954.55566  2.70466285E-06  6.93430036E-10
  5962.79785  2.69718453E-06  6.89783286E-10
  5971.05029  2.68972826E-06  6.86159685E-10
  5979.31445  2.68229178E-06  6.825569E-10
  5987.59033  2.67487621E-06  6.78975487E-10
  5995.87695  2.66748157E-06  6.75414003E-10
  6004.17578  2.66010647E-06  6.71870559E-10
  6012.48584  2.65275253E-06  6.68343936E-10
  6020.80762  2.64541836E-06  6.64837962E-10
  6029.14062  2.63810443E-06  6.61351252E-10
  6037.48486  2.63081142E-06  6.57886023E-10
  6045.84131  2.62353797E-06  6.54441057E-10
  6054.20898  2.61628497E-06  6.51014964E-10
  6062.58789  2.60905244E-06  6.47610354E-10
  6070.979  2.60183901E-06  6.44225173E-10
  6079.38184  2.59464537E-06  6.40860087E-10
  6087.79541  2.58747286E-06  6.37513708E-10
  6096.22168  2.58031901E-06  6.34187869E-10
  6104.65869  2.57318561E-06  6.30881736E-10
  6113.10791  2.56607154E-06  6.27594754E-10
  6121.56885  2.55897726E-06  6.24325813E-10
  6130.0415  2.55190253E-06  6.210778E-10
  6138.52539  2.54484871E-06  6.17850049E-10
  6147.02148  2.53781354E-06  6.14640894E-10
  6155.52881  2.53079861E-06  6.11449891E-10
  6164.04932  2.52380164E-06  6.0827815E-10
  6172.58008  2.51682536E-06  6.05125006E-10
  6181.12354  2.50986773E-06  6.01989514E-10
  6189.67822  2.50292965E-06  5.98873062E-10
  6198.24512  2.49601067E-06  5.9577504E-10
  6206.82373  2.48911078E-06  5.92695115E-10
  6215.41406  2.48223023E-06  5.89632065E-10
  6224.0166  2.47536832E-06  5.86588056E-10
  6232.63086  2.46852505E-06  5.83562032E-10
  6241.25732  2.46170021E-06  5.80552273E-10
  6249.89502  2.45489491E-06  5.7756161E-10
  6258.54541  2.44810781E-06  5.74587988E-10
  6267.20752  2.44133957E-06  5.71632019E-10
  6275.88184  2.43458999E-06  5.68692204E-10
  6284.56787  2.42785927E-06  5.65770431E-10
  6293.26611  2.42114697E-06  5.62865921E-10
  6301.97607  2.41445355E-06  5.5997823E-10
  6310.69824  2.40777854E-06  5.57106417E-10
  6319.43213  2.4011224E-06  5.54252311E-10
  6328.1792  2.39448332E-06  5.51414914E-10
  6336.9375  2.38786447E-06  5.48592727E-10
  6345.70801  2.38126358E-06  5.45788248E-10
  6354.49121  2.37468043E-06  5.42999867E-10
  6363.28564  2.36811638E-06  5.40228029E-10
  6372.09277  2.3615703E-06  5.37471068E-10
  6380.91211  2.35504172E-06  5.34731426E-10
  6389.74365  2.34853155E-06  5.32007549E-10
  6398.5874  2.34203935E-06  5.29299715E-10
  6407.44336  2.33556534E-06  5.26606536E-10
  6416.31104  2.32910907E-06  5.23930288E-10
  6425.19189  2.3226703E-06  5.21269305E-10
  6434.08447  2.31624972E-06  5.18623144E-10
  6442.98926  2.3098471E-06  5.15993415E-10
  6451.90674  2.30346177E-06  5.1337895E-10
  6460.83643  2.29709417E-06  5.10779474E-10
  6469.77881  2.29074408E-06  5.08194598E-10
  6478.73291  2.28441195E-06  5.0562543E-10
  6487.7002  2.27809664E-06  5.03071307E-10
  6496.67969  2.27179885E-06  5.00532116E-10
  6505.6709  2.26551924E-06  4.98006858E-10
  6514.6748  2.25925669E-06  4.95497088E-10
  6523.69189  2.25301073E-06  4.93001917E-10
  6532.7207  2.24678297E-06  4.90521235E-10
  6541.76221  2.24057271E-06  4.88054319E-10
  6550.81641  2.23437974E-06  4.85602336E-10
  6559.88281  2.22820381E-06  4.83164841E-10
  6568.9624  2.22204449E-06  4.80740669E-10
  6578.05371  2.21590312E-06  4.78331541E-10
  6587.15869  2.20977768E-06  4.75936013E-10
  6596.2749  2.20366996E-06  4.73554806E-10
  6605.40479  2.19757885E-06  4.7118659E-10
  6614.54688  2.19150456E-06  4.6883275E-10
  6623.70166  2.1854471E-06  4.66492733E-10
  6632.86963  2.17940601E-06  4.64165595E-10
  6642.0498  2.17338197E-06  4.61852723E-10
  6651.24268  2.16737408E-06  4.59553479E-10
  6660.44775  2.16138278E-06  4.5726764E-10
  6669.6665  2.15540786E-06  4.54994153E-10
  6678.89697  2.14944998E-06  4.52734822E-10
  6688.1416  2.14350734E-06  4.50488397E-10
  6697.39795  2.13758244E-06  4.48255238E-10
  6706.66748  2.13167345E-06  4.46034126E-10
  6715.94971  2.12578061E-06  4.43826781E-10
  6725.24512  2.11990414E-06  4.41632175E-10
  6734.55273  2.11404426E-06  4.39450393E-10
  6743.87402  2.10819985E-06  4.37280517E-10
  6753.20801  2.10237226E-06  4.35124131E-10
  6762.55469  2.09656127E-06  4.32980596E-10
  6771.91406  2.09076643E-06  4.30848718E-10
  6781.28711  2.08498705E-06  4.28729691E-10
  6790.67236  2.07922449E-06  4.26623264E-10
  6800.07129  2.07347694E-06  4.24528968E-10
  6809.48242  2.06774598E-06  4.22445967E-10
  6818.90723  2.06203049E-06  4.20375929E-10
  6828.34473  2.05633114E-06  4.1831788E-10
  6837.79541  2.05064725E-06  4.16271601E-10
  6847.25928  2.04497906E-06  4.14236562E-10
  6856.73633  2.03932655E-06  4.12214096E-10
  6866.22656  2.0336895E-06  4.10203288E-10
  6875.72949  2.02806837E-06  4.08203638E-10
  6885.24609  2.02246247E-06  4.06216089E-10
  6894.7749  2.01687271E-06  4.04240114E-10
  6904.31787  2.01129774E-06  4.02275685E-10
  6913.87354  2.00573845E-06  4.00321776E-10
  6923.44287  2.0001944E-06  3.98379968E-10
  6933.02588  1.99466535E-06  3.96449235E-10
  6942.62061  1.98915245E-06  3.94529853E-10
  6952.22998  1.9836541E-06  3.92620852E-10
  6961.85205  1.97817121E-06  3.90723648E-10
  6971.48779  1.97270333E-06  3.88837101E-10
  6981.13623  1.96725068E-06  3.86960991E-10
  6990.79883  1.96181281E-06  3.85096205E-10
  7000.47412  1.95639063E-06  3.83242271E-10
  7010.16309  1.95098301E-06  3.81398996E-10
  7019.86523  1.94559038E-06  3.7956574E-10
  7029.58105  1.94021277E-06  3.77743725E-10
  7039.31055  1.93484971E-06  3.75932202E-10
  7049.05322  1.92950165E-06  3.74131337E-10
  7058.80957  1.92416815E-06  3.72340075E-10
  7068.57959  1.91884942E-06  3.70559777E-10
  7078.3623  1.91354593E-06  3.68789832E-10
  7088.15967  1.90825631E-06  3.67029657E-10
  7097.96973  1.90298192E-06  3.65280195E-10
  7107.79346  1.8977222E-06  3.63540836E-10
  7117.63086  1.89247669E-06  3.61811497E-10
  7127.48193  1.88724573E-06  3.60091568E-10
  7137.34717  1.8820291E-06  3.58382185E-10
  7147.2251  1.87682724E-06  3.56682656E-10
  7157.11719  1.87163948E-06  3.54992896E-10
  7167.02295  1.86646605E-06  3.53312268E-10
  7176.94238  1.86130728E-06  3.51641938E-10
  7186.87598  1.85616216E-06  3.49981211E-10
  7196.82227  1.85103181E-06  3.48330143E-10
  7206.7832  1.84591545E-06  3.46687901E-10
  7216.7583  1.84081296E-06  3.45055567E-10
  7226.74609  1.83572502E-06  3.43432699E-10
  7236.74854  1.83065083E-06  3.4181874E-10
  7246.76465  1.82559074E-06  3.40214468E-10
  7256.79443  1.82054464E-06  3.38619632E-10
  7266.83789  1.81551275E-06  3.37033845E-10
  7276.89551  1.8104945E-06  3.35456579E-10
  7286.96729  1.80549023E-06  3.33889111E-10
  7297.05225  1.80049994E-06  3.3233058E-10
  7307.15186  1.79552296E-06  3.30780514E-10
  7317.26562  1.79056019E-06  3.29239747E-10
  7327.39258  1.78561174E-06  3.27707972E-10
  7337.53418  1.78067671E-06  3.26184912E-10
  7347.68994  1.77575509E-06  3.24670207E-10
  7357.85938  1.77084746E-06  3.23164689E-10
  7368.04297  1.76595324E-06  3.21667887E-10
  7378.24072  1.76107244E-06  3.20179577E-10
  7388.45215  1.75620528E-06  3.18699428E-10
  7398.67822  1.75135142E-06  3.17228188E-10
  7408.91846  1.74651097E-06  3.15765358E-10
  7419.17285  1.74168395E-06  3.1431055E-10
  7429.44141  1.73687033E-06  3.1286454E-10
  7439.72363  1.73207025E-06  3.11426496E-10
  7450.021  1.72728301E-06  3.09996667E-10
  7460.33203  1.7225093E-06  3.08574555E-10
  7470.65771  1.71774843E-06  3.07161074E-10
  7480.99707  1.7130011E-06  3.05755782E-10
  7491.35107  1.70826661E-06  3.04358483E-10
  7501.71973  1.70354531E-06  3.02968733E-10
  7512.10254  1.69883697E-06  3.01587449E-10
  7522.49902  1.69414204E-06  3.00214104E-10
  7532.91113  1.68945951E-06  2.98848085E-10
  7543.33643  1.6847905E-06  2.97490477E-10
  7553.77734  1.68013355E-06  2.96140529E-10
  7564.23193  1.67548967E-06  2.94798408E-10
  7574.70117  1.67085852E-06  2.93463587E-10
  7585.18506  1.66624011E-06  2.92136787E-10
  7595.68311  1.66163443E-06  2.90817564E-10
  7606.1958  1.65704182E-06  2.8950603E-10
  7616.72314  1.65246149E-06  2.88201407E-10
  7627.26465  1.64789424E-06  2.86904722E-10
  7637.82178  1.64333903E-06  2.85615531E-10
  7648.39258  1.63879679E-06  2.84333196E-10
  7658.97803  1.63426728E-06  2.8305866E-10
  7669.57861  1.62974993E-06  2.81791451E-10
  7680.19336  1.62524577E-06  2.80531431E-10
  7690.82324  1.62075378E-06  2.79278239E-10
  7701.46777  1.61627429E-06  2.7803268E-10
  7712.12695  1.61180719E-06  2.76794143E-10
  7722.80078  1.6073526E-06  2.75562767E-10
  7733.48975  1.60291017E-06  2.74337997E-10
  7744.19287  1.59848025E-06  2.73120582E-10
  7754.91113  1.59406238E-06  2.71910189E-10
  7765.64453  1.58965656E-06  2.70706235E-10
  7776.39258  1.58526313E-06  2.69509526E-10
  7787.15527  1.58088187E-06  2.68319728E-10
  7797.93262  1.576513E-06  2.67136646E-10
  7808.72607  1.57215595E-06  2.65959949E-10
  7819.53369  1.56781141E-06  2.64790301E-10
  7830.35645  1.56347858E-06  2.63627314E-10
  7841.19385  1.55915791E-06  2.62470962E-10
  7852.04639  1.55484929E-06  2.61320826E-10
  7862.91406  1.5505525E-06  2.60177713E-10
  7873.79639  1.54626753E-06  2.59041039E-10
  7884.69385  1.54199461E-06  2.57910415E-10
  7895.60645  1.53773317E-06  2.56786648E-10
  7906.53467  1.53348367E-06  2.55669236E-10
  7917.47803  1.52924576E-06  2.5455818E-10
  7928.43604  1.52501934E-06  2.53453175E-10
  7939.40918  1.52080452E-06  2.52354748E-10
  7950.39795  1.51660129E-06  2.51262566E-10
  7961.40137  1.51240988E-06  2.50176629E-10
  7972.41992  1.50823007E-06  2.49096549E-10
  7983.4541  1.50406163E-06  2.4802288E-10
  7994.50342  1.49990478E-06  2.46955317E-10
  8005.56836  1.49575919E-06  2.45888615E-10
  8016.64893  1.49162497E-06  2.44822468E-10
  8027.74414  1.48750257E-06  2.43762649E-10
  8038.85449  1.48339154E-06  2.42708853E-10
  8049.98047  1.47929188E-06  2.4166058E-10
  8061.12207  1.47520348E-06  2.40618331E-10
  8072.2793  1.47112621E-06  2.39581965E-10
  8083.45166  1.46706043E-06  2.38551595E-10
  8094.64014  1.46300556E-06  2.37526387E-10
  8105.84326  1.45896206E-06  2.36507591E-10
  8117.06152  1.45493016E-06  2.35494402E-10
  8128.29639  1.45090883E-06  2.34486569E-10
  8139.54639  1.44689886E-06  2.33484704E-10
  8150.81152  1.44289993E-06  2.32488473E-10
  8162.09277  1.43891214E-06  2.31497849E-10
  8173.38965  1.43493526E-06  2.30512498E-10
  8184.70166  1.43096975E-06  2.29532851E-10
  8196.0293  1.42701538E-06  2.285587E-10
  8207.37305  1.42307181E-06  2.2758985E-10
  8218.7334  1.4191387E-06  2.26626121E-10
  8230.1084  1.41521707E-06  2.25668137E-10
  8241.49902  1.41130602E-06  2.24715649E-10
  8252.90527  1.4074061E-06  2.23768129E-10
  8264.32812  1.40351642E-06  2.22826146E-10
  8275.7666  1.39963777E-06  2.2188941E-10
  8287.21973  1.39577014E-06  2.20958155E-10
  8298.68945  1.39191309E-06  2.20031701E-10
  8310.17578  1.38806638E-06  2.1911066E-10
  8321.67773  1.38423036E-06  2.18194893E-10
  8333.19531  1.38040502E-06  2.17284135E-10
  8344.72852  1.37659038E-06  2.16378387E-10
  8356.27734  1.3727863E-06  2.1547783E-10
  8367.84277  1.36899268E-06  2.14582421E-10
  8379.4248  1.36520919E-06  2.13691592E-10
  8391.02246  1.36143649E-06  2.12806162E-10
  8402.63574  1.35767425E-06  2.11925699E-10
  8414.26562  1.35392213E-06  2.11049969E-10
  8425.91113  1.35018081E-06  2.10179069E-10
  8437.57324  1.34644938E-06  2.09313109E-10
  8449.25098  1.34272841E-06  2.08452117E-10
  8460.94531  1.33901733E-06  2.07595788E-10
  8472.65527  1.33531671E-06  2.06744052E-10
  8484.38184  1.33162621E-06  2.05897244E-10
  8496.125  1.32794571E-06  2.05055167E-10
  8507.88379  1.32427556E-06  2.04217546E-10
  8519.65918  1.32061564E-06  2.03384851E-10
  8531.45117  1.31696561E-06  2.02556874E-10
  8543.25879  1.31332592E-06  2.01733422E-10
  8555.08203  1.30969636E-06  2.00914341E-10
  8566.92285  1.30607657E-06  2.00099992E-10
  8578.78027  1.30246667E-06  1.99290168E-10
  8590.6543  1.29886712E-06  1.98484965E-10
  8602.54395  1.29527768E-06  1.97684064E-10
  8614.4502  1.29169825E-06  1.96887784E-10
  8626.37305  1.28812871E-06  1.96095931E-10
  8638.31152  1.28456907E-06  1.95308519E-10
  8650.26758  1.28101931E-06  1.94525257E-10
  8662.24023  1.27747899E-06  1.93746505E-10
  8674.22949  1.27394856E-06  1.92972041E-10
  8686.23438  1.27042836E-06  1.92201768E-10
  8698.25684  1.26691725E-06  1.91435881E-10
  8710.2959  1.26341615E-06  1.90674254E-10
  8722.35059  1.25992494E-06  1.89916874E-10
  8734.42285  1.25644317E-06  1.89163379E-10
  8746.51172  1.25297095E-06  1.8841434E-10
  8758.61719  1.24950827E-06  1.87669325E-10
  8770.74023  1.24605515E-06  1.86928223E-10
  8782.87891  1.2426118E-06  1.86191465E-10
  8795.03516  1.23917766E-06  1.85458843E-10
  8807.20801  1.23575319E-06  1.84730162E-10
  8819.39648  1.23233849E-06  1.84005353E-10
  8831.60352  1.22893277E-06  1.8328479E-10
  8843.82617  1.22553683E-06  1.82568155E-10
  8856.06738  1.22214976E-06  1.81855406E-10
  8868.32422  1.2187727E-06  1.81146251E-10
  8880.59863  1.21540484E-06  1.80441037E-10
  8892.88965  1.21204641E-06  1.7973964E-10
  8905.19727  1.20869743E-06  1.79042239E-10
  8917.52246  1.20535753E-06  1.78348364E-10
  8929.86523  1.20202674E-06  1.77658568E-10
  8942.22461  1.19870526E-06  1.76972492E-10
  8954.60059  1.19539322E-06  1.76290052E-10
  8966.99414  1.19209005E-06  1.75611609E-10
  8979.40527  1.18879586E-06  1.74936746E-10
  8991.83301  1.185511E-06  1.74265755E-10
  9004.27832  1.18223511E-06  1.73598177E-10
  9016.74023  1.1789682E-06  1.72934334E-10
  9029.21973  1.17571005E-06  1.72274056E-10
  9041.7168  1.172461E-06  1.71617442E-10
  9054.23145  1.1692207E-06  1.70964215E-10
  9066.7627  1.16598972E-06  1.70314818E-10
  9079.31055  1.16276772E-06  1.69668904E-10
  9091.87695  1.15955436E-06  1.69026446E-10
  9104.46094  1.15634987E-06  1.68387568E-10
  9117.0625  1.15315402E-06  1.6775227E-10
  9129.68066  1.14996737E-06  1.67120373E-10
  9142.31641  1.14678949E-06  1.66491806E-10
  9154.96973  1.14362035E-06  1.6586689E-10
  9167.64062  1.14045997E-06  1.65245317E-10
  9180.3291  1.13730823E-06  1.64626979E-10
  9193.03516  1.13416525E-06  1.64012262E-10
  9205.75781  1.13103135E-06  1.63400835E-10
  9218.5  1.12790553E-06  1.62792793E-10
  9231.25879  1.12478847E-06  1.62187846E-10
  9244.03516  1.12168016E-06  1.61586342E-10
  9256.8291  1.11858049E-06  1.60988237E-10
  9269.64062  1.11548934E-06  1.60393282E-10
  9282.4707  1.11240661E-06  1.59801422E-10
  9295.31836  1.1093324E-06  1.59212907E-10
  9308.18262  1.10626718E-06  1.58627722E-10
  9321.06543  1.10321037E-06  1.58045618E-10
  9333.9668  1.10016185E-06  1.57466526E-10
  9346.88574  1.09712187E-06  1.56890709E-10
  9359.82129  1.09409041E-06  1.56318056E-10
  9372.77637  1.09106702E-06  1.55748373E-10
  9385.74902  1.08805204E-06  1.55181881E-10
  9398.73926  1.0850456E-06  1.54618582E-10
  9411.74707  1.08204756E-06  1.54058238E-10
  9424.77344  1.0790576E-06  1.53500809E-10
  9437.81738  1.07607605E-06  1.52946544E-10
  9450.88086  1.07310234E-06  1.52395235E-10
  9463.96094  1.07013682E-06  1.51846813E-10
  9477.05957  1.06717948E-06  1.51301555E-10
  9490.17578  1.06423045E-06  1.50759197E-10
  9503.31055  1.06128948E-06  1.50219809E-10
  9516.46387  1.05835647E-06  1.49683141E-10
  9529.63477  1.05543188E-06  1.49149595E-10
  9542.82422  1.05251513E-06  1.48618826E-10
  9556.03223  1.04960645E-06  1.48091012E-10
  9569.25781  1.04670596E-06  1.47565848E-10
  9582.50195  1.04381343E-06  1.47043627E-10
  9595.76465  1.04092874E-06  1.46524293E-10
  9609.0459  1.03805223E-06  1.46007692E-10
  9622.34473  1.03518403E-06  1.45493811E-10
  9635.66309  1.03232344E-06  1.44982734E-10
  9648.99902  1.02947104E-06  1.44474502E-10
  9662.35352  1.02662636E-06  1.43968809E-10
  9675.72656  1.02378954E-06  1.43465934E-10
  9689.11816  1.02096067E-06  1.42965834E-10
  9702.5293  1.0181393E-06  1.42468329E-10
  9715.95703  1.01532623E-06  1.41973502E-10
  9729.4043  1.01252067E-06  1.41481341E-10
  9742.87012  1.00972284E-06  1.40991871E-10
  9756.35547  1.00693262E-06  1.40504844E-10
  9769.8584  1.00415025E-06  1.40020009E-10
  9783.37988  1.00137572E-06  1.3953777E-10
  9796.9209  9.98608698E-07  1.39058057E-10
  9810.48047  9.95849291E-07  1.38580772E-10
  9824.05859  9.93097501E-07  1.38106221E-10
  9837.65527  9.90353328E-07  1.37634154E-10
  9851.27148  9.87616659E-07  1.37164669E-10
  9864.90527  9.84887947E-07  1.36697528E-10
  9878.55859  9.82166398E-07  1.36232983E-10
  9892.23145  9.79452466E-07  1.35770978E-10
  9905.92285  9.76746037E-07  1.35311373E-10
  9919.63281  9.74047111E-07  1.34854169E-10
  9933.3623  9.71355576E-07  1.343997E-10
  9947.11035  9.68671543E-07  1.33947589E-10
  9960.87793  9.65994786E-07  1.33497838E-10
  9974.66406  9.63325533E-07  1.33050529E-10
  9988.46875  9.60663783E-07  1.32605663E-10
  10002.2939  9.58009196E-07  1.32160852E-10
  10016.1377  9.55361998E-07  1.31707062E-10
  10030.  9.52722189E-07  1.31255798E-10
  10038.1328  9.51178492E-07  1.3099237E-10
  10046.2734  9.49637183E-07  1.30729774E-10
  10054.4189  9.48098659E-07  1.30467942E-10
  10062.5723  9.46562352E-07  1.30206915E-10
  10070.7314  9.45028717E-07  1.29946845E-10
  10078.8984  9.43497355E-07  1.29687261E-10
  10087.0703  9.41968779E-07  1.29428718E-10
  10095.25  9.40442419E-07  1.29170855E-10
  10103.4365  9.38918618E-07  1.28913755E-10
  10111.6299  9.3739709E-07  1.28657432E-10
  10119.8281  9.35878518E-07  1.28401928E-10
  10128.0342  9.34362106E-07  1.28147173E-10
  10136.2471  9.32848025E-07  1.27893182E-10
  10144.4658  9.31336729E-07  1.27639996E-10
  10152.6924  9.29827536E-07  1.27387531E-10
  10160.9258  9.28320844E-07  1.27135857E-10
  10169.165  9.26816654E-07  1.26884947E-10
  10177.4102  9.25315135E-07  1.266348E-10
  10185.6631  9.23815776E-07  1.26385402E-10
  10193.9229  9.22318804E-07  1.2613692E-10
  10202.1885  9.20824505E-07  1.25889063E-10
  10210.4609  9.19332592E-07  1.25641927E-10
  10218.7412  9.17842783E-07  1.25395513E-10
  10227.0273  9.16355702E-07  1.2514989E-10
  10235.3203  9.14870895E-07  1.24904989E-10
  10243.6191  9.13388646E-07  1.24660796E-10
  10251.9258  9.11908671E-07  1.2441731E-10
  10260.2393  9.10431027E-07  1.2417456E-10
  10268.5596  9.08955769E-07  1.23932503E-10
  10276.8867  9.07482899E-07  1.2369121E-10
  10285.2188  9.06012758E-07  1.2345068E-10
  10293.5586  9.0454472E-07  1.23210872E-10
  10301.9062  9.03079012E-07  1.22971702E-10
  10310.2598  9.01615692E-07  1.22733476E-10
  10318.6201  9.00154873E-07  1.22495764E-10
  10326.9873  8.98696385E-07  1.222588E-10
  10335.3623  8.9724E-07  1.22022573E-10
  10343.7422  8.957864E-07  1.21787067E-10
  10352.1299  8.94334903E-07  1.21552185E-10
  10360.5244  8.92885794E-07  1.21318081E-10
  10368.9258  8.91439015E-07  1.21084684E-10
  10377.334  8.89994624E-07  1.20851981E-10
  10385.749  8.88552449E-07  1.20619972E-10
  10394.1699  8.8711289E-07  1.2038863E-10
  10402.5977  8.85675547E-07  1.20158036E-10
  10411.0332  8.84240478E-07  1.19928054E-10
  10419.4766  8.82807626E-07  1.19698751E-10
  10427.9248  8.81377275E-07  1.19470253E-10
  10436.3809  8.79949198E-07  1.19242352E-10
  10444.8438  8.78523394E-07  1.19015117E-10
  10453.3135  8.77099808E-07  1.18788562E-10
  10461.79  8.75678609E-07  1.18562687E-10
  10470.2725  8.74259968E-07  1.1833752E-10
  10478.7637  8.72843145E-07  1.18112992E-10
  10487.2598  8.71429108E-07  1.17889157E-10
  10495.7646  8.70016947E-07  1.1766596E-10
  10504.2754  8.68607287E-07  1.17443458E-10
  10512.793  8.67199901E-07  1.17221607E-10
  10521.3174  8.65794789E-07  1.17000437E-10
  10529.8496  8.64391836E-07  1.16779891E-10
  10538.3877  8.62991385E-07  1.16560053E-10
  10546.9336  8.61592923E-07  1.16340819E-10
  10555.4844  8.6019719E-07  1.16122369E-10
  10564.0449  8.58803219E-07  1.15904432E-10
  10572.6104  8.57411806E-07  1.15687196E-10
  10581.1846  8.56022382E-07  1.15470522E-10
  10589.7646  8.54635289E-07  1.152545E-10
  10598.3506  8.53250697E-07  1.15039138E-10
  10606.9453  8.51868094E-07  1.14824351E-10
  10615.5469  8.50487709E-07  1.14610252E-10
  10624.1543  8.49109767E-07  1.14396798E-10
  10632.7695  8.47733929E-07  1.14183975E-10
  10641.3906  8.46360422E-07  1.13971749E-10
  10650.0205  8.44989017E-07  1.13760182E-10
  10658.6562  8.4361983E-07  1.13549233E-10
  10667.2988  8.42252973E-07  1.13338929E-10
  10675.9482  8.4088839E-07  1.13129339E-10
  10684.6064  8.39525683E-07  1.1292025E-10
  10693.2695  8.38165533E-07  1.1271177E-10
  10701.9414  8.36807317E-07  1.12503916E-10
  10710.6191  8.35451431E-07  1.12296721E-10
  10719.3047  8.34097705E-07  1.12090108E-10
  10727.9961  8.32746366E-07  1.11884078E-10
  10736.6953  8.31397017E-07  1.11678687E-10
  10745.4014  8.30049942E-07  1.11473934E-10
  10754.1152  8.28704856E-07  1.11269695E-10
  10762.835  8.27362271E-07  1.11066094E-10
  10771.5625  8.26021676E-07  1.10863069E-10
  10780.2969  8.24683241E-07  1.10660647E-10
  10789.0381  8.23347079E-07  1.10458857E-10
  10797.7871  8.22013021E-07  1.10257692E-10
  10806.543  8.20681009E-07  1.10057047E-10
  10815.3057  8.19351328E-07  1.09857012E-10
  10824.0762  8.18023636E-07  1.09657561E-10
  10832.8525  8.16698332E-07  1.09458706E-10
  10841.6367  8.15375017E-07  1.09260413E-10
  10850.4287  8.14053692E-07  1.09062703E-10
  10859.2266  8.12734811E-07  1.08865611E-10
  10868.0322  8.1141792E-07  1.0866906E-10
  10876.8447  8.10103245E-07  1.08473099E-10
  10885.665  8.0879056E-07  1.08277699E-10
  10894.4912  8.07480205E-07  1.08082911E-10
  10903.3262  8.06171613E-07  1.07888642E-10
  10912.167  8.04865522E-07  1.07694971E-10
  10921.0166  8.03561306E-07  1.07501855E-10
  10929.8711  8.02259592E-07  1.07309356E-10
  10938.7354  8.00959583E-07  1.07117315E-10
  10947.6045  7.99662132E-07  1.06925913E-10
  10956.4824  7.98366386E-07  1.06734989E-10
  10965.3662  7.97073028E-07  1.06544669E-10
  10974.2578  7.95781716E-07  1.06354883E-10
  10983.1562  7.94492507E-07  1.06165646E-10
  10992.0625  7.93205231E-07  1.05976998E-10
  11000.9766  7.91920058E-07  1.05788871E-10
  11009.8965  7.90637159E-07  1.05601292E-10
  11018.8242  7.89356193E-07  1.05414254E-10
  11027.7598  7.88077273E-07  1.05227757E-10
  11036.7021  7.86800399E-07  1.05041809E-10
  11045.6514  7.85525742E-07  1.04856443E-10
  11054.6084  7.84253075E-07  1.04671563E-10
  11063.5723  7.82982454E-07  1.04487294E-10
  11072.543  7.8171405E-07  1.04303566E-10
  11081.5215  7.80447522E-07  1.04120289E-10
  11090.5088  7.79182926E-07  1.03937539E-10
  11099.501  7.77920548E-07  1.0375531E-10
  11108.501  7.76660158E-07  1.03573615E-10
  11117.5088  7.75401759E-07  1.03392427E-10
  11126.5244  7.74145235E-07  1.03211717E-10
  11135.5469  7.72890928E-07  1.03031583E-10
  11144.5762  7.71638668E-07  1.02851977E-10
  11153.6133  7.7038834E-07  1.02672842E-10
  11162.6572  7.69140115E-07  1.02494263E-10
  11171.709  7.6789388E-07  1.02316197E-10
  11180.7686  7.66649578E-07  1.02138624E-10
  11189.834  7.65407435E-07  1.01961647E-10
  11198.9072  7.64167339E-07  1.01785136E-10
  11207.9893  7.62929005E-07  1.01609117E-10
  11217.0771  7.61692945E-07  1.01433584E-10
  11226.1729  7.60458761E-07  1.01258585E-10
  11235.2764  7.59226566E-07  1.01084079E-10
  11244.3857  7.57996474E-07  1.00910093E-10
  11253.5039  7.56768259E-07  1.00736558E-10
  11262.6299  7.55542089E-07  1.00563578E-10
  11271.7627  7.54317796E-07  1.00391077E-10
  11280.9033  7.53095605E-07  1.00218986E-10
  11290.0498  7.51875632E-07  1.00047429E-10
  11299.2051  7.50657421E-07  9.98763502E-11
  11308.3672  7.49441313E-07  9.97058131E-11
  11317.5371  7.48227137E-07  9.95356991E-11
  11326.7139  7.47014894E-07  9.93660848E-11
  11335.8994  7.45804584E-07  9.91969562E-11
  11345.0918  7.4459615E-07  9.90282994E-11
  11354.291  7.43389933E-07  9.88601492E-11
  11363.4971  7.42185591E-07  9.86924709E-11
  11372.7129  7.40983012E-07  9.85252643E-11
  11381.9346  7.39782593E-07  9.83585435E-11
  11391.1641  7.38583992E-07  9.81922946E-11
  11400.4004  7.37387438E-07  9.80265244E-11
  11409.6455  7.3619276E-07  9.78612399E-11
  11418.8965  7.35000128E-07  9.76964204E-11
  11428.1572  7.33809145E-07  9.75320311E-11
  11437.4238  7.32620322E-07  9.73681552E-11
  11446.6982  7.31433317E-07  9.72047373E-11
  11455.9805  7.30248303E-07  9.70418607E-11
  11465.2695  7.29065277E-07  9.68793726E-11
  11474.5664  7.27884071E-07  9.67173147E-11
  11483.8701  7.26704911E-07  9.65557634E-11
  11493.1836  7.255274E-07  9.63946423E-11
  11502.5029  7.24352049E-07  9.6233993E-11
  11511.8301  7.23178402E-07  9.60737809E-11
  11521.1641  7.2200686E-07  9.59140684E-11
  11530.5078  7.20836965E-07  9.57547305E-11
