 Mo Density=10.22
 Energy(eV), Delta, Beta
  30.  0.378227115  0.144919187
  30.3095207  0.361473948  0.136350602
  30.6222324  0.344439924  0.131117642
  30.9381752  0.328256905  0.126316145
  31.2573738  0.312946677  0.121953838
  31.5798683  0.297431171  0.117742188
  31.9056873  0.281996608  0.114388399
  32.2348709  0.266393751  0.112534948
  32.5674477  0.252105206  0.111610167
  32.9034576  0.238491207  0.110962175
  33.2429352  0.225210845  0.11031802
  33.5859146  0.211953238  0.110424511
  33.9324303  0.198969617  0.110999569
  34.2825241  0.187066123  0.112168409
  34.6362267  0.175541207  0.113348961
  34.9935799  0.164386094  0.114541434
  35.3546219  0.152978778  0.11574728
  35.7193871  0.1412265  0.117164031
  36.0879173  0.128801107  0.118912376
  36.460247  0.116616733  0.123003028
  36.836422  0.105071627  0.127741441
  37.2164764  0.0946013257  0.132662177
  37.6004486  0.0837136433  0.13777262
  37.9883881  0.0727539062  0.143079966
  38.3803253  0.0613404065  0.148591086
  38.77631  0.0476997048  0.157082528
  39.1763763  0.0327534862  0.168332383
  39.580574  0.0266837049  0.187088281
  39.9889412  0.0237484723  0.207383171
  40.4015198  0.0244211238  0.229130849
  40.8183594  0.0287609417  0.242006078
  41.2394943  0.0342704579  0.25411424
  41.664978  0.0413719267  0.266829699
  42.0948486  0.0500623509  0.276373357
  42.5291557  0.0597949252  0.284980297
  42.9679451  0.0724297091  0.293707252
  43.4112587  0.0859136954  0.296610445
  43.8591461  0.0993322879  0.295886666
  44.311657  0.108521074  0.293343902
  44.768837  0.1168525  0.2908234
  45.230732  0.124377817  0.288325012
  45.6973915  0.131454721  0.285848051
  46.168869  0.138180375  0.282717615
  46.6452103  0.144567937  0.278535634
  47.126461  0.150304943  0.273987532
  47.6126823  0.155429959  0.269419432
  48.10392  0.159576043  0.264927864
  48.6002274  0.163226172  0.260510594
  49.1016464  0.166564316  0.256238163
  49.6082497  0.16981867  0.252516747
  50.1200714  0.1732191  0.248977557
  50.6371803  0.176675707  0.245585546
  51.1596222  0.181455001  0.242238596
  51.6874504  0.18629393  0.238937512
  52.2207298  0.191272244  0.235681847
  52.75951  0.196769193  0.228930041
  53.3038483  0.201737702  0.221681356
  53.8538017  0.205691829  0.214229941
  54.4094276  0.208859488  0.20694305
  54.9707909  0.211515591  0.199630916
  55.537941  0.21346283  0.191541284
  56.1109467  0.215388075  0.18377988
  56.6898613  0.217224181  0.176333234
  57.2747498  0.218761072  0.169187844
  57.8656731  0.21997188  0.160951063
  58.4626923  0.220869526  0.151792437
  59.065876  0.220012724  0.141963184
  59.6752777  0.217897758  0.132690623
  60.290966  0.213962823  0.12402378
  60.9130096  0.215523005  0.12218833
  61.5414696  0.208809227  0.11120408
  62.1764145  0.2065593  0.102461398
  62.8179131  0.206676975  0.100217082
  63.4660225  0.200823769  0.0921908766
