 Be Density=1.848
 Energy(eV), Delta, Beta
  5946.32617  9.64919127E-06  7.62695951E-09
  5954.55566  9.62249032E-06  7.58405072E-09
  5962.79785  9.59586032E-06  7.54137375E-09
  5971.05029  9.56930671E-06  7.49896234E-09
  5979.31445  9.54282586E-06  7.45679607E-09
  5987.59033  9.51641687E-06  7.4148736E-09
  5995.87695  9.49008427E-06  7.37318384E-09
  6004.17578  9.46382079E-06  7.33174099E-09
  6012.48584  9.43763189E-06  7.29053529E-09
  6020.80762  9.41151575E-06  7.24956717E-09
  6029.14062  9.38546964E-06  7.20882376E-09
  6037.48486  9.35949993E-06  7.16833215E-09
  6045.84131  9.33359752E-06  7.12807635E-09
  6054.20898  9.30776969E-06  7.08803638E-09
  6062.58789  9.28201371E-06  7.04824865E-09
  6070.979  9.25632776E-06  7.00868652E-09
  6079.38184  9.23071093E-06  6.96935709E-09
  6087.79541  9.20516868E-06  6.93024349E-09
  6096.22168  9.17969464E-06  6.8913657E-09
  6104.65869  9.15429246E-06  6.85271528E-09
  6113.10791  9.12895939E-06  6.81429135E-09
  6121.56885  9.10369636E-06  6.77607526E-09
  6130.0415  9.07850426E-06  6.73809275E-09
  6138.52539  9.05338493E-06  6.70033229E-09
  6147.02148  9.0283329E-06  6.6627921E-09
  6155.52881  9.00335272E-06  6.62545663E-09
  6164.04932  8.9784362E-06  6.58834587E-09
  6172.58008  8.95359335E-06  6.5514576E-09
  6181.12354  8.9288169E-06  6.51476295E-09
  6189.67822  8.90411047E-06  6.47830056E-09
  6198.24512  8.87947317E-06  6.44204556E-09
  6206.82373  8.85490317E-06  6.40600373E-09
  6215.41406  8.83040138E-06  6.37015729E-09
  6224.0166  8.80596599E-06  6.33453023E-09
  6232.63086  8.78160154E-06  6.29910968E-09
  6241.25732  8.75730348E-06  6.26388275E-09
  6249.89502  8.73307454E-06  6.22887208E-09
  6258.54541  8.70891017E-06  6.19406348E-09
  6267.20752  8.68481402E-06  6.1594605E-09
  6275.88184  8.66078335E-06  6.12504047E-09
  6284.56787  8.63682089E-06  6.09083761E-09
  6293.26611  8.61292392E-06  6.05682926E-09
  6301.97607  8.58909334E-06  6.02301986E-09
  6310.69824  8.56532915E-06  5.98939431E-09
  6319.43213  8.54163045E-06  5.95597616E-09
  6328.1792  8.51799632E-06  5.92272986E-09
  6336.9375  8.49442858E-06  5.8895111E-09
  6345.70801  8.47092451E-06  5.85649884E-09
  6354.49121  8.44748592E-06  5.82367798E-09
  6363.28564  8.42411373E-06  5.79104942E-09
  6372.09277  8.4008052E-06  5.75859849E-09
  6380.91211  8.37756124E-06  5.72634828E-09
  6389.74365  8.35438186E-06  5.69428682E-09
  6398.5874  8.33126614E-06  5.66241187E-09
  6407.44336  8.308215E-06  5.63071012E-09
  6416.31104  8.28522843E-06  5.59920643E-09
  6425.19189  8.2623028E-06  5.56788438E-09
  6434.08447  8.23944356E-06  5.53673418E-09
  6442.98926  8.21664889E-06  5.50577983E-09
  6451.90674  8.19391607E-06  5.47500356E-09
  6460.83643  8.17124692E-06  5.44440626E-09
  6469.77881  8.14863961E-06  5.41397727E-09
  6478.73291  8.12609596E-06  5.38373568E-09
  6487.7002  8.10361325E-06  5.35366951E-09
  6496.67969  8.0811933E-06  5.32378097E-09
  6505.6709  8.0588361E-06  5.29405364E-09
  6514.6748  8.03654075E-06  5.26451327E-09
  6523.69189  8.01430542E-06  5.23514121E-09
  6532.7207  7.99213376E-06  5.20594101E-09
  6541.76221  7.97002212E-06  5.17690202E-09
  6550.81641  7.94797234E-06  5.14804066E-09
  6559.88281  7.92598348E-06  5.11934806E-09
  6568.9624  7.90405375E-06  5.09081E-09
  6578.05371  7.88218676E-06  5.06245357E-09
  6587.15869  7.86037799E-06  5.03425746E-09
  6596.2749  7.83863288E-06  5.00622832E-09
  6605.40479  7.81694507E-06  4.97834973E-09
  6614.54688  7.79531911E-06  4.95064478E-09
  6623.70166  7.77375226E-06  4.92310326E-09
  6632.86963  7.75224362E-06  4.89570828E-09
  6642.0498  7.73079682E-06  4.86848428E-09
  6651.24268  7.70941006E-06  4.84142104E-09
  6660.44775  7.68808331E-06  4.81451634E-09
  6669.6665  7.66681478E-06  4.78775553E-09
  6678.89697  7.64560627E-06  4.76116346E-09
  6688.1416  7.62445279E-06  4.73472195E-09
  6697.39795  7.60336161E-06  4.7084372E-09
  6706.66748  7.58232682E-06  4.682295E-09
  6715.94971  7.56135159E-06  4.65631533E-09
  6725.24512  7.54043322E-06  4.63048666E-09
  6734.55273  7.5195735E-06  4.60480898E-09
  6743.87402  7.49877063E-06  4.57926896E-09
  6753.20801  7.4780246E-06  4.55388705E-09
  6762.55469  7.45733769E-06  4.52865212E-09
  6771.91406  7.43670898E-06  4.50355531E-09
  6781.28711  7.41613485E-06  4.47861215E-09
  6790.67236  7.39561892E-06  4.45381465E-09
  6800.07129  7.37515893E-06  4.42916148E-09
  6809.48242  7.3547576E-06  4.40464376E-09
  6818.90723  7.33441038E-06  4.38027703E-09
  6828.34473  7.31412092E-06  4.35605196E-09
  6837.79541  7.29388694E-06  4.33196812E-09
  6847.25928  7.27370843E-06  4.30801483E-09
  6856.73633  7.25358632E-06  4.28421076E-09
  6866.22656  7.23352105E-06  4.26054436E-09
  6875.72949  7.21351171E-06  4.23700852E-09
  6885.24609  7.19355739E-06  4.21361657E-09
  6894.7749  7.17365947E-06  4.19036406E-09
  6904.31787  7.15381475E-06  4.16724388E-09
  6913.87354  7.13402642E-06  4.14425028E-09
  6923.44287  7.11429175E-06  4.12140011E-09
  6933.02588  7.09461119E-06  4.09867962E-09
  6942.62061  7.07498702E-06  4.07609324E-09
  6952.22998  7.0554147E-06  4.05362943E-09
  6961.85205  7.03589876E-06  4.0313064E-09
  6971.48779  7.01643512E-06  4.00911082E-09
  6981.13623  6.99702741E-06  3.98703737E-09
  6990.79883  6.97767109E-06  3.96509847E-09
  7000.47412  6.95837025E-06  3.94328792E-09
  7010.16309  6.9391217E-06  3.92160393E-09
  7019.86523  6.91992727E-06  3.90003896E-09
  7029.58105  6.90078514E-06  3.87860677E-09
  7039.31055  6.88169575E-06  3.85729804E-09
  7049.05322  6.86265912E-06  3.83611409E-09
  7058.80957  6.84367569E-06  3.81504561E-09
  7068.57959  6.82474365E-06  3.79410592E-09
  7078.3623  6.80586663E-06  3.77328968E-09
  7088.15967  6.78704009E-06  3.75258491E-09
  7097.96973  6.76826721E-06  3.7320067E-09
  7107.79346  6.74954663E-06  3.71154885E-09
  7117.63086  6.73087789E-06  3.69121134E-09
  7127.48193  6.71226053E-06  3.67098218E-09
  7137.34717  6.69369274E-06  3.65087915E-09
  7147.2251  6.67517861E-06  3.6308927E-09
  7157.11719  6.65671496E-06  3.61102215E-09
  7167.02295  6.63830315E-06  3.59126018E-09
  7176.94238  6.61994181E-06  3.57161967E-09
  7186.87598  6.60162959E-06  3.5520924E-09
  7196.82227  6.58337058E-06  3.53268148E-09
  7206.7832  6.56516113E-06  3.51337626E-09
  7216.7583  6.54700079E-06  3.49419027E-09
  7226.74609  6.5288923E-06  3.47511486E-09
  7236.74854  6.51083337E-06  3.45614426E-09
  7246.76465  6.49282401E-06  3.43729067E-09
  7256.79443  6.47486468E-06  3.41854545E-09
  7266.83789  6.45695673E-06  3.39991058E-09
  7276.89551  6.43909607E-06  3.38137651E-09
  7286.96729  6.42128543E-06  3.36295702E-09
  7297.05225  6.40352528E-06  3.34464367E-09
  7307.15186  6.38581241E-06  3.32643002E-09
  7317.26562  6.36814866E-06  3.30832917E-09
  7327.39258  6.35053493E-06  3.29033245E-09
  7337.53418  6.33296941E-06  3.27243965E-09
  7347.68994  6.31545163E-06  3.25464544E-09
  7357.85938  6.29798342E-06  3.23696114E-09
  7368.04297  6.28056341E-06  3.21937854E-09
  7378.24072  6.2631907E-06  3.20189764E-09
  7388.45215  6.24586801E-06  3.18451265E-09
  7398.67822  6.22859125E-06  3.16723536E-09
  7408.91846  6.21136269E-06  3.15005688E-09
  7419.17285  6.19418142E-06  3.1329721E-09
  7429.44141  6.17704882E-06  3.11599235E-09
  7439.72363  6.15996532E-06  3.09911297E-09
  7450.021  6.1429273E-06  3.08232861E-09
  7460.33203  6.12593749E-06  3.06563885E-09
  7470.65771  6.1089936E-06  3.04904901E-09
  7480.99707  6.09209837E-06  3.03255754E-09
  7491.35107  6.07524908E-06  3.01615977E-09
  7501.71973  6.05844616E-06  2.99985325E-09
  7512.10254  6.04168963E-06  2.98364489E-09
  7522.49902  6.02498039E-06  2.96753244E-09
  7532.91113  6.00831527E-06  2.95150637E-09
  7543.33643  5.9916988E-06  2.93558E-09
  7553.77734  5.97512644E-06  2.919744E-09
  7564.23193  5.95860229E-06  2.90400148E-09
  7574.70117  5.94212361E-06  2.88834379E-09
  7585.18506  5.92568995E-06  2.87278334E-09
  7595.68311  5.90930222E-06  2.85731128E-09
  7606.1958  5.89295951E-06  2.84193047E-09
  7616.72314  5.87666182E-06  2.82663248E-09
  7627.26465  5.86041006E-06  2.81142931E-09
  7637.82178  5.84420195E-06  2.79631385E-09
  7648.39258  5.82803978E-06  2.78128054E-09
  7658.97803  5.81192262E-06  2.76633894E-09
  7669.57861  5.79584821E-06  2.7514846E-09
  7680.19336  5.77981973E-06  2.73671419E-09
  7690.82324  5.76383536E-06  2.72202372E-09
  7701.46777  5.7478951E-06  2.70742362E-09
  7712.12695  5.7319985E-06  2.6929079E-09
  7722.80078  5.71614646E-06  2.67847655E-09
  7733.48975  5.70033808E-06  2.66412337E-09
  7744.19287  5.68457335E-06  2.64985878E-09
  7754.91113  5.66885228E-06  2.63567546E-09
  7765.64453  5.65317441E-06  2.62157074E-09
  7776.39258  5.6375402E-06  2.60755129E-09
  7787.15527  5.62194919E-06  2.59361399E-09
  7797.93262  5.60640228E-06  2.57975774E-09
  7808.72607  5.59089631E-06  2.56597765E-09
  7819.53369  5.57543353E-06  2.55228283E-09
  7830.35645  5.56001442E-06  2.53866617E-09
  7841.19385  5.54463759E-06  2.52512966E-09
  7852.04639  5.52930396E-06  2.51166621E-09
  7862.91406  5.51401217E-06  2.49828469E-09
  7873.79639  5.49876358E-06  2.48498155E-09
  7884.69385  5.48355638E-06  2.47175036E-09
  7895.60645  5.46839146E-06  2.45859955E-09
  7906.53467  5.45326793E-06  2.445526E-09
  7917.47803  5.43818624E-06  2.43252685E-09
  7928.43604  5.42314729E-06  2.41959985E-09
  7939.40918  5.40815063E-06  2.40675035E-09
  7950.39795  5.39319444E-06  2.39397657E-09
  7961.40137  5.378281E-06  2.38127651E-09
  7972.41992  5.36340849E-06  2.36864506E-09
  7983.4541  5.34857645E-06  2.35609154E-09
  7994.50342  5.33378625E-06  2.34360931E-09
  8005.56836  5.31903606E-06  2.33119279E-09
  8016.64893  5.3043259E-06  2.31883512E-09
  8027.74414  5.28965802E-06  2.30655428E-09
  8038.85449  5.27503107E-06  2.29434449E-09
  8049.98047  5.26044369E-06  2.28220021E-09
  8061.12207  5.24589677E-06  2.27012897E-09
  8072.2793  5.23138988E-06  2.25812813E-09
  8083.45166  5.21692346E-06  2.24619545E-09
  8094.64014  5.20249523E-06  2.23432783E-09
  8105.84326  5.18810884E-06  2.22253371E-09
  8117.06152  5.17376338E-06  2.21080665E-09
  8128.29639  5.1594543E-06  2.19914331E-09
  8139.54639  5.14518706E-06  2.18755214E-09
  8150.81152  5.13095893E-06  2.17602669E-09
  8162.09277  5.11677035E-06  2.16456875E-09
  8173.38965  5.10261998E-06  2.15317209E-09
  8184.70166  5.08851053E-06  2.14184626E-09
  8196.0293  5.07444111E-06  2.13058637E-09
  8207.37305  5.06040897E-06  2.119392E-09
  8218.7334  5.04641503E-06  2.10825735E-09
  8230.1084  5.0324611E-06  2.09719109E-09
  8241.49902  5.01854538E-06  2.08618856E-09
  8252.90527  5.00466922E-06  2.07524598E-09
  8264.32812  4.99082944E-06  2.06437023E-09
  8275.7666  4.97702922E-06  2.05355666E-09
  8287.21973  4.96326766E-06  2.0428057E-09
  8298.68945  4.94954429E-06  2.03211314E-09
  8310.17578  4.93585731E-06  2.02148587E-09
  8321.67773  4.92220897E-06  2.01086325E-09
  8333.19531  4.90859793E-06  2.00029637E-09
  8344.72852  4.89502554E-06  1.98978678E-09
  8356.27734  4.88149044E-06  1.97934313E-09
  8367.84277  4.86799308E-06  1.96895877E-09
  8379.4248  4.85453074E-06  1.95863037E-09
  8391.02246  4.84110706E-06  1.94836614E-09
  8402.63574  4.82772157E-06  1.93816208E-09
  8414.26562  4.81437155E-06  1.92801597E-09
  8425.91113  4.80105973E-06  1.91792515E-09
  8437.57324  4.78778338E-06  1.90789629E-09
  8449.25098  4.77454478E-06  1.89792648E-09
  8460.94531  4.7613421E-06  1.88801352E-09
  8472.65527  4.74817716E-06  1.87815496E-09
  8484.38184  4.7350477E-06  1.86835725E-09
  8496.125  4.72195416E-06  1.85861526E-09
  8507.88379  4.70889745E-06  1.84892679E-09
  8519.65918  4.69587667E-06  1.83929827E-09
  8531.45117  4.68289181E-06  1.82972426E-09
  8543.25879  4.66994288E-06  1.82020665E-09
  8555.08203  4.65703079E-06  1.81074078E-09
  8566.92285  4.64415325E-06  1.80133219E-09
  8578.78027  4.63131119E-06  1.79197834E-09
  8590.6543  4.61850505E-06  1.78267801E-09
  8602.54395  4.60573528E-06  1.77342874E-09
  8614.4502  4.59300099E-06  1.76423676E-09
  8626.37305  4.58030172E-06  1.75509685E-09
  8638.31152  4.56763792E-06  1.74601078E-09
  8650.26758  4.55500913E-06  1.73697368E-09
  8662.24023  4.54241399E-06  1.72799131E-09
  8674.22949  4.52985432E-06  1.71906134E-09
  8686.23438  4.51733058E-06  1.71018022E-09
  8698.25684  4.50483958E-06  1.70135239E-09
  8710.2959  4.4923836E-06  1.69257641E-09
  8722.35059  4.47996354E-06  1.68385095E-09
  8734.42285  4.46757667E-06  1.67517289E-09
  8746.51172  4.45522392E-06  1.66654823E-09
  8758.61719  4.44290572E-06  1.65797243E-09
  8770.74023  4.43062072E-06  1.64944369E-09
  8782.87891  4.41837119E-06  1.64096703E-09
  8795.03516  4.40615395E-06  1.63253966E-09
  8807.20801  4.39397081E-06  1.62416014E-09
  8819.39648  4.3818236E-06  1.61582714E-09
  8831.60352  4.36970731E-06  1.60754388E-09
  8843.82617  4.35762604E-06  1.59930968E-09
  8856.06738  4.3455766E-06  1.59112168E-09
  8868.32422  4.33356217E-06  1.58297842E-09
  8880.59863  4.32157958E-06  1.57488489E-09
  8892.88965  4.30963109E-06  1.56683744E-09
  8905.19727  4.2977158E-06  1.55883739E-09
  8917.52246  4.2858328E-06  1.55087931E-09
  8929.86523  4.27398209E-06  1.54297086E-09
  8942.22461  4.26216502E-06  1.53510726E-09
  8954.60059  4.2503807E-06  1.52728696E-09
  8966.99414  4.23862821E-06  1.51951396E-09
  8979.40527  4.22690891E-06  1.51178603E-09
  8991.83301  4.21522191E-06  1.50410229E-09
  9004.27832  4.20356673E-06  1.4964604E-09
  9016.74023  4.19194521E-06  1.48886603E-09
  9029.21973  4.18035597E-06  1.48131551E-09
  9041.7168  4.16879811E-06  1.47380841E-09
  9054.23145  4.15727209E-06  1.46634149E-09
  9066.7627  4.14577835E-06  1.45892065E-09
  9079.31055  4.13431735E-06  1.45154255E-09
  9091.87695  4.12288728E-06  1.44420409E-09
  9104.46094  4.11148858E-06  1.43691026E-09
  9117.0625  4.10012035E-06  1.4296585E-09
  9129.68066  4.08878486E-06  1.42244871E-09
  9142.31641  4.07748121E-06  1.41527823E-09
  9154.96973  4.06620757E-06  1.40815037E-09
  9167.64062  4.05496576E-06  1.4010636E-09
  9180.3291  4.04375487E-06  1.39401546E-09
  9193.03516  4.03257491E-06  1.38700995E-09
  9205.75781  4.02142678E-06  1.38004508E-09
  9218.5  4.01030775E-06  1.37311951E-09
  9231.25879  3.99922101E-06  1.36623202E-09
  9244.03516  3.98816428E-06  1.35938616E-09
  9256.8291  3.97713802E-06  1.3525796E-09
  9269.64062  3.96614269E-06  1.34581235E-09
  9282.4707  3.95517691E-06  1.33908173E-09
  9295.31836  3.94424205E-06  1.33239186E-09
  9308.18262  3.93333767E-06  1.32574052E-09
  9321.06543  3.92246329E-06  1.3191277E-09
  9333.9668  3.91161802E-06  1.31255029E-09
  9346.88574  3.90080413E-06  1.30601252E-09
  9359.82129  3.8900198E-06  1.29951327E-09
  9372.77637  3.87926457E-06  1.29304845E-09
  9385.74902  3.8685389E-06  1.28662259E-09
  9398.73926  3.85784369E-06  1.28023425E-09
  9411.74707  3.84717805E-06  1.27388222E-09
  9424.77344  3.83654242E-06  1.2675645E-09
  9437.81738  3.82593544E-06  1.26128563E-09
  9450.88086  3.8153571E-06  1.25504174E-09
  9463.96094  3.80480878E-06  1.24883226E-09
  9477.05957  3.79428934E-06  1.24266053E-09
  9490.17578  3.78379968E-06  1.23652388E-09
  9503.31055  3.77333845E-06  1.23042276E-09
  9516.46387  3.76290609E-06  1.22435417E-09
  9529.63477  3.75250329E-06  1.21832278E-09
  9542.82422  3.74212846E-06  1.21232535E-09
  9556.03223  3.7317825E-06  1.2063629E-09
  9569.25781  3.72146542E-06  1.20043231E-09
  9582.50195  3.71117676E-06  1.1945378E-09
  9595.76465  3.7009163E-06  1.1886766E-09
  9609.0459  3.69068425E-06  1.18284926E-09
  9622.34473  3.68048177E-06  1.17705345E-09
  9635.66309  3.6703068E-06  1.17129262E-09
  9648.99902  3.66016047E-06  1.16556442E-09
  9662.35352  3.65004189E-06  1.15986776E-09
  9675.72656  3.63995105E-06  1.15420484E-09
  9689.11816  3.62988862E-06  1.14857501E-09
  9702.5293  3.61985303E-06  1.14297671E-09
  9715.95703  3.60984677E-06  1.13740917E-09
  9729.4043  3.59986757E-06  1.13187504E-09
  9742.87012  3.58991565E-06  1.12637233E-09
  9756.35547  3.57999079E-06  1.12089904E-09
  9769.8584  3.57009435E-06  1.11545928E-09
  9783.37988  3.56022497E-06  1.11005038E-09
  9796.9209  3.55038264E-06  1.10467258E-09
  9810.48047  3.54056738E-06  1.09932352E-09
  9824.05859  3.5307794E-06  1.09400644E-09
  9837.65527  3.52101893E-06  1.08872034E-09
  9851.27148  3.5112846E-06  1.08346376E-09
  9864.90527  3.50157848E-06  1.07823606E-09
  9878.55859  3.49189827E-06  1.07303944E-09
  9892.23145  3.48224489E-06  1.06787268E-09
  9905.92285  3.47261812E-06  1.06273523E-09
  9919.63281  3.4630184E-06  1.05762565E-09
  9933.3623  3.45344529E-06  1.05254638E-09
  9947.11035  3.44389923E-06  1.04749631E-09
  9960.87793  3.43437887E-06  1.042473E-09
  9974.66406  3.42488556E-06  1.03748043E-09
  9988.46875  3.41541863E-06  1.03251618E-09
  10002.2939  3.40597671E-06  1.02757525E-09
  10016.1377  3.39656162E-06  1.02263764E-09
  10030.  3.38717291E-06  1.01772935E-09
  10038.1328  3.38168252E-06  1.01486541E-09
  10046.2734  3.37620077E-06  1.01201092E-09
  10054.4189  3.37072856E-06  1.0091662E-09
  10062.5723  3.36526477E-06  1.00633057E-09
  10070.7314  3.35981008E-06  1.00350639E-09
  10078.8984  3.35436334E-06  1.0006882E-09
  10087.0703  3.34892661E-06  9.97882887E-10
  10095.25  3.34349738E-06  9.95085125E-10
  10103.4365  3.33807702E-06  9.922968E-10
  10111.6299  3.33266553E-06  9.8951769E-10
  10119.8281  3.32726381E-06  9.86748128E-10
  10128.0342  3.32187005E-06  9.83987225E-10
  10136.2471  3.31648494E-06  9.81235759E-10
  10144.4658  3.31110914E-06  9.78493619E-10
  10152.6924  3.3057413E-06  9.75760361E-10
  10160.9258  3.30038188E-06  9.73036096E-10
  10169.165  3.29503177E-06  9.70321157E-10
  10177.4102  3.28969122E-06  9.67614988E-10
  10185.6631  3.28435794E-06  9.64917923E-10
  10193.9229  3.27903376E-06  9.62231406E-10
  10202.1885  3.27371845E-06  9.59552104E-10
  10210.4609  3.26841177E-06  9.56881796E-10
  10218.7412  3.26311306E-06  9.54220258E-10
  10227.0273  3.25782344E-06  9.51567825E-10
  10235.3203  3.25254246E-06  9.4892405E-10
  10243.6191  3.2472708E-06  9.46288825E-10
  10251.9258  3.24200664E-06  9.43662259E-10
  10260.2393  3.23675113E-06  9.41044465E-10
  10268.5596  3.23150448E-06  9.3843544E-10
  10276.8867  3.22626602E-06  9.35834743E-10
  10285.2188  3.22103756E-06  9.33243482E-10
  10293.5586  3.21581638E-06  9.3066016E-10
  10301.9062  3.21060338E-06  9.2808522E-10
  10310.2598  3.20539925E-06  9.25520716E-10
  10318.6201  3.20020376E-06  9.22962984E-10
  10326.9873  3.19501623E-06  9.20413801E-10
  10335.3623  3.18983689E-06  9.17873222E-10
  10343.7422  3.18466687E-06  9.1534097E-10
  10352.1299  3.17950435E-06  9.12816989E-10
  10360.5244  3.1743507E-06  9.10301334E-10
  10368.9258  3.169205E-06  9.0779434E-10
  10377.334  3.16406818E-06  9.05295283E-10
  10385.749  3.15893908E-06  9.02804609E-10
  10394.1699  3.15381931E-06  9.00322317E-10
  10402.5977  3.14870726E-06  8.97848462E-10
  10411.0332  3.14360341E-06  8.95382379E-10
  10419.4766  3.13850796E-06  8.92924679E-10
  10427.9248  3.13342161E-06  8.90476914E-10
  10436.3809  3.12834277E-06  8.88035256E-10
  10444.8438  3.12327234E-06  8.85601925E-10
  10453.3135  3.11820963E-06  8.83176754E-10
  10461.79  3.1131558E-06  8.80759521E-10
  10470.2725  3.10811038E-06  8.7835017E-10
  10478.7637  3.10307223E-06  8.75948813E-10
  10487.2598  3.09804363E-06  8.73555617E-10
  10495.7646  3.09302141E-06  8.71170081E-10
  10504.2754  3.0880085E-06  8.68792593E-10
  10512.793  3.08300332E-06  8.66422711E-10
  10521.3174  3.07800678E-06  8.64060989E-10
  10529.8496  3.07301707E-06  8.61706873E-10
  10538.3877  3.0680369E-06  8.59360749E-10
  10546.9336  3.06306379E-06  8.57022231E-10
  10555.4844  3.05810022E-06  8.54692872E-10
  10564.0449  3.05314302E-06  8.52369619E-10
  10572.6104  3.04819491E-06  8.50054305E-10
  10581.1846  3.0432534E-06  8.47746096E-10
  10589.7646  3.0383203E-06  8.45445769E-10
  10598.3506  3.03339607E-06  8.43153325E-10
  10606.9453  3.02847866E-06  8.40867931E-10
  10615.5469  3.02356921E-06  8.38590419E-10
  10624.1543  3.01866885E-06  8.36320402E-10
  10632.7695  3.01377554E-06  8.34057656E-10
  10641.3906  3.00889087E-06  8.31802738E-10
  10650.0205  3.00401325E-06  8.29554925E-10
  10658.6562  2.99914404E-06  8.27314439E-10
  10667.2988  2.9942828E-06  8.25081781E-10
  10675.9482  2.98942973E-06  8.22857671E-10
  10684.6064  2.98458326E-06  8.20639057E-10
  10693.2695  2.97974611E-06  8.18428547E-10
  10701.9414  2.97491533E-06  8.16224699E-10
  10710.6191  2.97009319E-06  8.14028289E-10
  10719.3047  2.96527878E-06  8.11839262E-10
  10727.9961  2.96047256E-06  8.09657341E-10
  10736.6953  2.95567406E-06  8.07482747E-10
  10745.4014  2.95088307E-06  8.05315092E-10
  10754.1152  2.94610004E-06  8.03154765E-10
  10762.835  2.94132519E-06  8.0100182E-10
  10771.5625  2.93655808E-06  7.98855759E-10
  10780.2969  2.93179801E-06  7.96716748E-10
  10789.0381  2.92704681E-06  7.94584842E-10
  10797.7871  2.92230243E-06  7.92461208E-10
  10806.543  2.91756555E-06  7.9034318E-10
  10815.3057  2.91283732E-06  7.88232257E-10
  10824.0762  2.90811545E-06  7.86128218E-10
  10832.8525  2.90340267E-06  7.84031229E-10
  10841.6367  2.89869649E-06  7.81940956E-10
  10850.4287  2.89399804E-06  7.79857512E-10
  10859.2266  2.88930778E-06  7.77781117E-10
  10868.0322  2.88462479E-06  7.75711384E-10
  10876.8447  2.87994953E-06  7.7364859E-10
  10885.665  2.87528133E-06  7.71592401E-10
  10894.4912  2.87062153E-06  7.69543151E-10
  10903.3262  2.86596833E-06  7.67500397E-10
  10912.167  2.86132331E-06  7.6546447E-10
  10921.0166  2.85668534E-06  7.63434982E-10
  10929.8711  2.85205556E-06  7.61413044E-10
  10938.7354  2.84743237E-06  7.59396324E-10
  10947.6045  2.84281759E-06  7.57386709E-10
  10956.4824  2.83820964E-06  7.55383422E-10
  10965.3662  2.83360964E-06  7.5338652E-10
  10974.2578  2.82901715E-06  7.51396445E-10
  10983.1562  2.82443193E-06  7.49412921E-10
  10992.0625  2.81985399E-06  7.4743578E-10
  11000.9766  2.8152831E-06  7.45465079E-10
  11009.8965  2.81072062E-06  7.43500927E-10
  11018.8242  2.80616473E-06  7.41543216E-10
  11027.7598  2.80161657E-06  7.39591943E-10
  11036.7021  2.79707501E-06  7.37646888E-10
  11045.6514  2.79254209E-06  7.3570855E-10
  11054.6084  2.78801531E-06  7.33776317E-10
  11063.5723  2.78349694E-06  7.31851524E-10
  11072.543  2.77898562E-06  7.2993217E-10
  11081.5215  2.77448135E-06  7.28018867E-10
  11090.5088  2.76998367E-06  7.26111504E-10
  11099.501  2.76549463E-06  7.24211358E-10
  11108.501  2.76101264E-06  7.22317428E-10
  11117.5088  2.75653747E-06  7.20429882E-10
  11126.5244  2.75206935E-06  7.18548165E-10
  11135.5469  2.74760873E-06  7.16672999E-10
  11144.5762  2.74315562E-06  7.14803661E-10
  11153.6133  2.73870933E-06  7.12940429E-10
  11162.6572  2.73427054E-06  7.11083636E-10
  11171.709  2.7298388E-06  7.09232506E-10
  11180.7686  2.72541411E-06  7.07387704E-10
  11189.834  2.72099714E-06  7.05549896E-10
  11198.9072  2.71658701E-06  7.03716974E-10
  11207.9893  2.71218369E-06  7.01889991E-10
  11217.0771  2.70778787E-06  7.00069225E-10
  11226.1729  2.7033991E-06  6.98254121E-10
  11235.2764  2.69901716E-06  6.96445235E-10
  11244.3857  2.69464317E-06  6.94642066E-10
  11253.5039  2.69027578E-06  6.92844615E-10
  11262.6299  2.68591498E-06  6.91053437E-10
  11271.7627  2.68156168E-06  6.89267809E-10
  11280.9033  2.67721475E-06  6.87487678E-10
  11290.0498  2.67287646E-06  6.85713542E-10
  11299.2051  2.66854363E-06  6.83944901E-10
  11308.3672  2.66421875E-06  6.8218331E-10
  11317.5371  2.65990047E-06  6.80426104E-10
  11326.7139  2.65558947E-06  6.78675005E-10
  11335.8994  2.65128483E-06  6.76929512E-10
  11345.0918  2.64698747E-06  6.75189349E-10
  11354.291  2.64269738E-06  6.73455292E-10
  11363.4971  2.63841457E-06  6.7172673E-10
  11372.7129  2.63413745E-06  6.70003719E-10
  11381.9346  2.62986828E-06  6.68286537E-10
  11391.1641  2.62560548E-06  6.66574684E-10
  11400.4004  2.6213504E-06  6.6486866E-10
  11409.6455  2.61710147E-06  6.63167965E-10
  11418.8965  2.61286004E-06  6.61473043E-10
  11428.1572  2.6086243E-06  6.5978345E-10
  11437.4238  2.60439674E-06  6.58099297E-10
  11446.6982  2.60017509E-06  6.56420862E-10
  11455.9805  2.59596072E-06  6.54748589E-10
  11465.2695  2.59175386E-06  6.53081311E-10
  11474.5664  2.58755358E-06  6.51419196E-10
  11483.8701  2.58336036E-06  6.49762744E-10
  11493.1836  2.57917281E-06  6.48111342E-10
  11502.5029  2.574993E-06  6.46465492E-10
  11511.8301  2.57081933E-06  6.44824971E-10
  11521.1641  2.56665339E-06  6.43190001E-10
  11530.5078  2.56249336E-06  6.41559861E-10
  11539.8564  2.55834061E-06  6.39935438E-10
  11549.2148  2.554194E-06  6.38316122E-10
  11558.5791  2.55005489E-06  6.36702024E-10
  11567.9521  2.54592192E-06  6.35093256E-10
  11577.332  2.54179577E-06  6.33490538E-10
  11586.7207  2.53767598E-06  6.31892205E-10
  11596.1162  2.5335637E-06  6.30299091E-10
  11605.5186  2.52945779E-06  6.28710972E-10
  11614.9297  2.52535824E-06  6.27128183E-10
